TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AgeBin,AccountBalanceBin,Target
-1.1165482387405608,0.4817899283671603,1.1793902762340687,-1.2213300869110248,-1.324619740920924,-0.5459984695139678,-0.20467259066414994,1.026533982601674,-0.9781364516968655,0
0.5575366477078831,0.4817899283671603,-0.5138847336106726,-1.2213300869110248,-1.324619740920924,0.3070213590862484,-0.20467259066414994,1.026533982601674,1.5611390280057054,6
-0.5978893287322342,0.4817899283671603,0.13117241299684787,1.1918369929623327,1.2750694307950985,-0.9014233980973912,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-0.3288061277377185,0.4817899283671603,0.9374938462562484,1.1918369929623327,1.2750694307950985,-1.3421503095408363,-0.20467259066414994,-0.2086495017157814,1.5611390280057054,3
-0.7557058633818267,0.4817899283671603,0.5343331296265482,-1.2213300869110248,1.2750694307950985,0.7477482705296934,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-1.1489528640450024,-1.7940466198579206,1.4212867062118888,-1.2213300869110248,-1.324619740920924,0.2785873647995745,-0.20467259066414994,-1.4438329860332366,1.5611390280057054,1
-0.3892701076210422,-1.7940466198579206,-0.4332525902847325,-0.014746546974346034,0.40850637355642433,2.439570930586789,-0.20467259066414994,1.026533982601674,-0.9781364516968655,5
-0.6906192550670562,-1.7940466198579206,-0.8364133069144328,-0.014746546974346034,-0.45805668368224983,-0.47491348379728315,-0.20467259066414994,1.026533982601674,1.5611390280057054,6
2.5901988215836522,0.4817899283671603,0.3730688429746681,-1.2213300869110248,-1.324619740920924,0.008464419076172703,-0.20467259066414994,1.026533982601674,0.2915012881544199,6
-1.099490739828522,-1.7940466198579206,-1.7233668834997735,1.1918369929623327,-0.45805668368224983,-0.8587724066673804,-0.20467259066414994,1.026533982601674,-0.9781364516968655,5
-0.30328921879613235,0.4817899283671603,0.05054026967090782,1.1918369929623327,1.2750694307950985,0.7619652676730303,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
1.1043011385794057,-1.7940466198579206,0.13117241299684787,-0.014746546974346034,1.2750694307950985,-0.11948855521385973,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,5
2.432104929228173,0.4817899283671603,0.05054026967090782,-1.2213300869110248,1.2750694307950985,0.05111541050618351,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-0.40974835157235123,0.4817899283671603,-0.03009187365503224,1.1918369929623327,1.2750694307950985,0.20750237908288982,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
0.9699213300772483,0.4817899283671603,-0.9170454502403729,-1.2213300869110248,-0.45805668368224983,0.13641739336620512,-0.20467259066414994,-1.4438329860332366,-0.9781364516968655,4
1.3875758088584629,-1.7940466198579206,-1.5621025968478934,-0.014746546974346034,1.2750694307950985,0.5487103105229763,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,5
1.0969511593734054,0.4817899283671603,-1.078309736892253,1.1918369929623327,-0.45805668368224983,1.6292020934165834,-0.20467259066414994,-1.4438329860332366,-0.9781364516968655,4
-1.09533037424022,-1.7940466198579206,-1.7233668834997735,-0.014746546974346034,0.40850637355642433,-0.1905735409305444,-0.20467259066414994,1.026533982601674,-0.9781364516968655,5
-0.8512555930598311,-1.7940466198579206,-1.078309736892253,1.1918369929623327,1.2750694307950985,0.7050972790996826,-0.20467259066414994,-0.2086495017157814,-0.9781364516968655,5
-0.9074667547862239,0.4817899283671603,-0.1107240169809723,-0.014746546974346034,0.40850637355642433,-1.1573293466774561,-0.20467259066414994,1.026533982601674,-0.9781364516968655,0
-0.7851982327744571,0.4817899283671603,-0.19135616030691235,-0.014746546974346034,-1.324619740920924,-0.3753945037939246,-0.20467259066414994,-1.4438329860332366,1.5611390280057054,1
-0.9403798692181248,0.4817899283671603,-1.6427347401738335,1.1918369929623327,-0.45805668368224983,0.008464419076172703,-0.20467259066414994,-1.4438329860332366,1.5611390280057054,1
0.41700874339190147,0.4817899283671603,-0.6751490202625527,1.1918369929623327,1.2750694307950985,0.3212383562295853,3.205544901783617,-0.2086495017157814,0.2915012881544199,2
-0.5089037314268843,0.4817899283671603,0.9374938462562484,1.1918369929623327,1.2750694307950985,-0.33274351236391375,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-1.1470575863881092,-1.7940466198579206,-0.5138847336106726,1.1918369929623327,0.40850637355642433,2.226315973436735,-0.20467259066414994,1.026533982601674,-0.9781364516968655,5
-0.04021543476249731,0.4817899283671603,0.21180455632278794,-1.2213300869110248,1.2750694307950985,0.5487103105229763,6.615762394231384,-0.2086495017157814,0.2915012881544199,2
-0.9952966949837122,0.4817899283671603,0.292436699648728,-0.014746546974346034,-0.45805668368224983,-0.3469605095072507,-0.20467259066414994,-1.4438329860332366,-0.9781364516968655,4
-0.5925270797517561,0.4817899283671603,-0.19135616030691235,1.1918369929623327,-1.324619740920924,1.1031731991131168,-0.20467259066414994,-1.4438329860332366,0.2915012881544199,1
-0.922028034345281,0.4817899283671603,-0.8364133069144328,-0.014746546974346034,1.2750694307950985,2.3258349534400935,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-1.0508144624453877,-1.7940466198579206,0.21180455632278794,1.1918369929623327,-1.324619740920924,-1.413235295257521,-0.20467259066414994,1.026533982601674,1.5611390280057054,6
-0.9083912804725132,0.4817899283671603,-1.4814704535219534,-1.2213300869110248,-1.324619740920924,1.9561930277133333,-0.20467259066414994,-0.2086495017157814,1.5611390280057054,6
0.650959968307422,0.4817899283671603,0.4537009863006081,-1.2213300869110248,-0.45805668368224983,0.6908802819563457,3.205544901783617,-1.4438329860332366,1.5611390280057054,2
2.8761083900686337,0.4817899283671603,-0.1107240169809723,1.1918369929623327,1.2750694307950985,0.4349743333762808,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
-0.0017089399285458837,-1.7940466198579206,1.2600224195600087,-0.014746546974346034,-1.324619740920924,-0.9867253809574128,-0.20467259066414994,-1.4438329860332366,1.5611390280057054,1
-0.6049619502323479,0.4817899283671603,1.4212867062118888,-0.014746546974346034,-0.45805668368224983,-1.0578103666740974,-0.20467259066414994,-1.4438329860332366,-0.9781364516968655,4
-0.8205151139907103,0.4817899283671603,0.292436699648728,-0.014746546974346034,1.2750694307950985,0.36388934765959613,-0.20467259066414994,-0.2086495017157814,0.2915012881544199,3
2.494741544474276,0.4817899283671603,0.13117241299684787,-1.2213300869110248,-1.324619740920924,-0.4180454952239354,1.5004361555597334,1.026533982601674,-0.9781364516968655,0
